file_path,accuracy,f1,recall
graphcodebert_go_info/filtered_fullinfo_hashicorp_hcl_3/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_uber_cadence_10/evaluation_results_info.json,0.9943502824858758,0.9870595435991356,0.9821299871299871
graphcodebert_go_info/filtered_fullinfo_q191201771_lal_2/evaluation_results_info.json,0.75,0.42857142857142855,0.5
graphcodebert_go_info/filtered_fullinfo_kubernetes-sigs_aws-ebs-csi-driver_3/evaluation_results_info.json,0.9946409431939979,0.9411795905135659,0.8935574229691877
graphcodebert_go_info/filtered_fullinfo_wso2_product-microgateway_5/evaluation_results_info.json,0.9545454545454546,0.325,0.325
graphcodebert_go_info/filtered_fullinfo_projectcontour_contour_2/evaluation_results_info.json,0.9818181818181818,0.9450000000000001,0.9090909090909092
graphcodebert_go_info/filtered_fullinfo_projectdiscovery_httpx_5/evaluation_results_info.json,0.5,0.3090909090909091,0.4
graphcodebert_go_info/filtered_fullinfo_huaweicloud_terraform-provider-huaweicloud_2/evaluation_results_info.json,0.9888268156424581,0.988142554319025,0.9855072463768115
graphcodebert_go_info/filtered_fullinfo_openreplay_openreplay_4/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_berty_berty_4/evaluation_results_info.json,0.9901960784313726,0.9728867623604466,0.9583333333333334
graphcodebert_go_info/filtered_fullinfo_aerospike_aerospike-kubernetes-operator_4/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_SigNoz_signoz_6/evaluation_results_info.json,0.9967213114754099,0.9935496386827684,0.9985994397759104
graphcodebert_go_info/filtered_fullinfo_hashicorp_nomad_12/evaluation_results_info.json,0.9961479198767335,0.16293532338308458,0.16666666666666666
graphcodebert_go_info/filtered_fullinfo_redpanda-data_redpanda_9/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_concourse_concourse_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_istio_istio_2/evaluation_results_info.json,0.8571428571428571,0.125,0.5
graphcodebert_go_info/filtered_fullinfo_feast-dev_feast_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_siyuan-note_siyuan_2/evaluation_results_info.json,0.9285714285714286,0.48148148148148145,0.5
graphcodebert_go_info/filtered_fullinfo_openconfig_ygot_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_litmuschaos_litmus_5/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_aqueducthq_aqueduct_11/evaluation_results_info.json,0.9893617021276596,0.9940267451451302,0.9939535814155412
graphcodebert_go_info/filtered_fullinfo_seaweedfs_seaweedfs_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_IBM-Cloud_terraform-provider-ibm_4/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_gruntwork-io_terragrunt_3/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_HyNetwork_hysteria_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_hyperledger_fabric_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_taosdata_TDengine_3/evaluation_results_info.json,0.8181818181818182,0.5,0.6666666666666666
graphcodebert_go_info/filtered_fullinfo_gogf_gf_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_projectdiscovery_proxify_2/evaluation_results_info.json,0.5,0.3333333333333333,0.5
graphcodebert_go_info/filtered_fullinfo_kubernetes-sigs_aws-efs-csi-driver_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_prysmaticlabs_prysm_17/evaluation_results_info.json,0.9878923766816143,0.9892097119333577,0.9871863114895476
graphcodebert_go_info/filtered_fullinfo_treeverse_lakeFS_12/evaluation_results_info.json,0.9819004524886877,0.41228070175438597,0.4083333333333334
graphcodebert_go_info/filtered_fullinfo_go-delve_delve_2/evaluation_results_info.json,0.9878048780487805,0.49693251533742333,0.5
graphcodebert_go_info/filtered_fullinfo_kubescape_kubescape_3/evaluation_results_info.json,0.9799196787148594,0.659421101774043,0.6648745519713262
graphcodebert_go_info/filtered_fullinfo_labring_laf_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_hashicorp_packer_4/evaluation_results_info.json,0.9333333333333333,0.9415584415584416,0.9375
graphcodebert_go_info/filtered_fullinfo_openconfig_ygnmi_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_hashicorp_terraform-provider-azurerm_24/evaluation_results_info.json,0.9968463733293287,0.27407167348202227,0.26727028839704897
graphcodebert_go_info/filtered_fullinfo_ClickHouse_ClickHouse_12/evaluation_results_info.json,0.75,0.13227513227513227,0.19444444444444445
graphcodebert_go_info/filtered_fullinfo_apache_beam_7/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_hashicorp_vagrant_2/evaluation_results_info.json,1.0,1.0,1.0
graphcodebert_go_info/filtered_fullinfo_encoredev_encore_5/evaluation_results_info.json,0.9824561403508771,0.19692307692307692,0.2
