file_path,accuracy,f1,recall
codet5_js_info/filtered_fullinfo_directus_directus_7/evaluation_results_info.json,0.9565217391304348,0.25,0.4
codet5_js_info/filtered_fullinfo_aws_aws-cdk_15/evaluation_results_info.json,0.9906609195402298,0.06666666666666667,0.06666666666666667
codet5_js_info/filtered_fullinfo_OpenRefine_OpenRefine_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_storybookjs_storybook_9/evaluation_results_info.json,0.9885664028144239,0.10230722525804492,0.11253561253561253
codet5_js_info/filtered_fullinfo_adobe_aem-cif-guides-venia_4/evaluation_results_info.json,0.9956521739130435,0.9826170009551098,0.96875
codet5_js_info/filtered_fullinfo_berty_berty_5/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_flybywiresim_a32nx_11/evaluation_results_info.json,0.9872881355932204,0.9747368421052631,0.99
codet5_js_info/filtered_fullinfo_matomo-org_matomo_7/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_WordPress_gutenberg_68/evaluation_results_info.json,0.9954138458178642,0.10443823100854566,0.1044776119402985
codet5_js_info/filtered_fullinfo_realm_realm-js_6/evaluation_results_info.json,0.9925373134328358,0.6643835616438356,0.6666666666666666
codet5_js_info/filtered_fullinfo_hashicorp_nomad_11/evaluation_results_info.json,0.9848484848484849,0.6149096002037179,0.6161616161616161
codet5_js_info/filtered_fullinfo_superfluid-finance_protocol-monorepo_5/evaluation_results_info.json,0.9862068965517241,0.9583638583638583,0.95
codet5_js_info/filtered_fullinfo_sunflower-land_sunflower-land_3/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_treeverse_lakeFS_4/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_musescore_MuseScore_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_Adobe-Consulting-Services_acs-aem-commons_2/evaluation_results_info.json,0.9615384615384616,0.037037037037037035,0.5
codet5_js_info/filtered_fullinfo_jhipster_generator-jhipster_2/evaluation_results_info.json,0.9900990099009901,0.9639928698752228,0.9375
codet5_js_info/filtered_fullinfo_tensorflow_tfjs_7/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_nf-core_tools_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_cocos_cocos-engine_16/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_NomicFoundation_hardhat_3/evaluation_results_info.json,0.9230769230769231,0.06072874493927125,0.35185185185185186
codet5_js_info/filtered_fullinfo_lit_lit_6/evaluation_results_info.json,0.9705882352941176,0.9377777777777778,0.9166666666666666
codet5_js_info/filtered_fullinfo_prettier_prettier_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_taosdata_TDengine_6/evaluation_results_info.json,0.9,0.0,0.0
codet5_js_info/filtered_fullinfo_Unleash_unleash_9/evaluation_results_info.json,0.896551724137931,0.0,0.0
codet5_js_info/filtered_fullinfo_apache_beam_4/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_boa-dev_boa_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_keplergl_kepler.gl_6/evaluation_results_info.json,0.9890710382513661,0.5587341772151898,0.5333333333333333
codet5_js_info/filtered_fullinfo_layui_layui_3/evaluation_results_info.json,0.9640287769784173,0.7643097643097644,0.7619047619047619
codet5_js_info/filtered_fullinfo_NFTX-project_nftx-protocol-v2_2/evaluation_results_info.json,0.8888888888888888,0.8,0.75
codet5_js_info/filtered_fullinfo_nocobase_nocobase_3/evaluation_results_info.json,0.9333333333333333,0.9282296650717703,0.9166666666666667
codet5_js_info/filtered_fullinfo_leifermendez_bot-whatsapp_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_encoredev_encore_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_hashicorp_packer_3/evaluation_results_info.json,0.75,0.07407407407407407,0.3333333333333333
codet5_js_info/filtered_fullinfo_javascriptdata_danfojs_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_BabylonJS_Babylon.js_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_Cuadrix_puppeteer-page-proxy_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_reactioncommerce_reaction_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_umami-software_umami_6/evaluation_results_info.json,0.9930313588850174,0.007575757575757576,0.16666666666666666
codet5_js_info/filtered_fullinfo_tajo_ladle_2/evaluation_results_info.json,1.0,1.0,1.0
codet5_js_info/filtered_fullinfo_nextapps-de_winbox_3/evaluation_results_info.json,0.5,0.13333333333333333,0.3333333333333333
codet5_js_info/filtered_fullinfo_aimhubio_aim_3/evaluation_results_info.json,1.0,1.0,1.0
